date,open,high,low,close,volume,closeadj,return,cumul,7days,14days
2013-02-22,16.045,16.128,15.95,16.1,330654800,14.026,0.010664360858914,0.388025729836714,-0.0365434812474241,-0.000570044178423879
2013-02-25,16.209,16.254,15.806,15.814,372579200,13.777,-0.017752744902324,0.363384463137061,-0.0518238128011012,0.00679625840397535
2013-02-26,15.851,16.127,15.631,16.035,501499600,13.969,0.013936270595921,0.382384957941613,-0.0377488461803402,-0.0138369219908224
2013-02-27,16.015,16.159,15.738,15.877,587350400,13.832,-0.009807430739495,0.368827313211282,-0.0338758119717818,-0.0224734982332155
2013-02-28,15.859,15.995,15.764,15.764,322515200,13.733,-0.007157316367843,0.359030183077684,-0.0404555617663498,-0.0573174080175727
2013-03-01,15.643,15.649,15.357,15.374,552448400,13.393,-0.024757882472876,0.325383473527956,-0.0409595417114214,-0.0937203951820274
2013-03-04,15.278,15.293,14.964,15.002,582755600,13.069,-0.024191741954753,0.293320138545275,-0.0582937022625738,-0.124765604071792
2013-03-05,15.053,15.543,15.027,15.398,638433600,13.414,0.026398347233912,0.327461652647204,-0.0436332525310138,-0.0785822228328067
2013-03-06,15.518,15.545,15.158,15.202,460250000,13.244,-0.012673326375429,0.31063829787234,-0.0386876678522174,-0.0885065381968341
2013-03-07,15.161,15.429,15.038,15.378,468473600,13.397,0.011552401087285,0.325779317169718,-0.0409478130145321,-0.0771509264999655
2013-03-08,15.35,15.551,15.307,15.418,391482000,13.432,0.002612525192207,0.329242949035131,-0.0289184499710816,-0.0618146259691276
2013-03-11,15.348,15.679,15.184,15.638,474236000,13.624,0.014294222751638,0.348243443839683,-0.00793708585159836,-0.048071548351034
2013-03-12,15.557,15.674,15.27,15.301,465911600,13.33,-0.021579565472695,0.319148936170213,-0.00470394982453526,-0.0454708199069102
2013-03-13,15.302,15.518,15.191,15.298,405549200,13.327,-0.000225056264066,0.318852053438892,0.0197413727140561,-0.0397031272517654
2013-03-14,15.458,15.523,15.373,15.447,303875600,13.457,0.009754633450889,0.331716971796141,0.00320560608319664,-0.0405675174675602
2013-03-15,15.64,15.865,15.616,15.845,643960800,13.804,0.02578583636769,0.366056407718951,0.0422832980972516,0.00195978805255148
2013-03-18,15.766,16.338,15.757,16.276,606197200,14.179,0.027166038829325,0.403166749134092,0.0583712771516012,0.0150332879948458
2013-03-19,16.411,16.463,16.018,16.232,526775200,14.141,-0.002680019747514,0.399406234537358,0.0527843954734961,0.0223395026026605
2013-03-20,16.337,16.344,16.057,16.146,308660800,14.066,-0.005303726751998,0.39198416625433,0.032442748091603,0.0242481613631398
2013-03-21,16.079,16.357,16.075,16.169,383255600,14.086,0.001421868334992,0.393963384463137,0.0567141785446361,0.0517434480698873
2013-03-22,16.235,16.503,16.183,16.497,395105200,14.371,0.020232855317336,0.422167243938644,0.078337210174833,0.09962506695233
2013-03-25,16.596,16.784,16.492,16.556,501135600,14.424,0.003687982743024,0.427412172191984,0.0718585122984319,0.0752944684657819
2013-03-26,16.623,16.637,16.448,16.469,294294000,14.348,-0.005268996117582,0.419891142998516,0.0394088669950738,0.0833585019631533
2013-03-27,16.302,16.314,16.098,16.146,331237200,14.066,-0.019654307220519,0.39198416625433,-0.00796953240708087,0.0499365529596179
2013-03-28,16.065,16.137,15.772,15.809,442839600,13.773,-0.020830371107636,0.362988619495299,-0.0260236192631356,0.0253871351995234
2013-04-01,15.782,15.846,15.277,15.318,389732000,13.345,-0.031075292238438,0.320633349826818,-0.0512583534764681,-0.0204785672342924
2013-04-02,15.271,15.648,15.229,15.35,529519200,13.372,0.002023229674035,0.323305294408708,-0.0506886270055374,0.00315078769692412
2013-04-03,15.406,15.617,15.368,15.428,363216000,13.441,0.005160035895902,0.330133597229095,-0.0647136594530652,0.00855406318001051
2013-04-04,15.492,15.536,15.188,15.276,358447600,13.308,-0.00989509709099,0.316971796140524,-0.0773710482529117,-0.0110723043769043
2013-04-05,15.161,15.177,14.989,15.114,383695200,13.167,-0.010595130748422,0.303018307768431,-0.0823111235015334,-0.0461460446247465
2013-04-08,15.173,15.268,15.089,15.222,300829200,13.261,0.007139059770639,0.312320633349827,-0.0572302004834353,-0.0647436349530998
2013-04-09,15.227,15.303,15.098,15.249,306614000,13.285,0.001809818264083,0.314695695200396,-0.0354316416176577,-0.0605332013294675
2013-04-10,15.289,15.609,15.215,15.56,375928000,13.556,0.020398946179902,0.341514101929738,0.0158111652304234,-0.0362576425423007
2013-04-11,15.49,15.643,15.4,15.512,328364400,13.513,-0.003172027146651,0.337258782780802,0.0105444211785821,-0.0406786880590657
2013-04-12,15.505,15.505,15.325,15.35,238613200,13.372,-0.010434396507067,0.323305294408708,-0.00513354661111531,-0.0695149954770023
2013-04-15,15.25,15.282,14.984,14.995,317520000,13.063,-0.023107986838169,0.292726373082632,-0.0184099789600239,-0.0943566278424847
2013-04-16,15.056,15.236,15.02,15.223,305771200,13.262,0.015233866646253,0.312419594260267,0.00721500721500723,-0.0756899916364651
2013-04-17,15.01,15.021,14.218,14.386,945056000,12.532,-0.055044488010858,0.240178129638793,-0.0549732297715104,-0.1090573012939
2013-04-18,14.464,14.492,13.919,14.002,666299200,12.198,-0.02665177146505,0.207125185551707,-0.081821603312006,-0.114354171204531
2013-04-19,13.856,14.271,13.754,13.947,609274400,12.151,-0.003853090670602,0.202474022761009,-0.10364414281499,-0.0894717122517798
2013-04-22,14.023,14.364,13.974,14.238,429920400,12.404,0.020821331577648,0.227511133102424,-0.0820691186265078,-0.0723900688004786
2013-04-23,14.428,14.585,14.243,14.505,664238400,12.636,0.018703643985811,0.250470064324592,-0.0550403828896201,-0.059891377129678
2013-04-24,14.055,14.83,14.018,14.481,969651200,12.615,-0.001661918328585,0.248391885205344,-0.0342953379774937,-0.0520739404869252
2013-04-25,14.687,14.784,14.536,14.585,384837600,12.706,0.007213634562029,0.257397328055418,-0.0419242949781331,-0.0350117718538772
2013-04-26,14.636,14.956,14.58,14.9,764097600,12.981,0.021643318117425,0.284611578426522,0.0358282796042133,-0.0211145464142976
2013-04-29,15.016,15.486,15,15.361,640326400,13.382,0.030891302673138,0.324294903513112,0.0970650926381373,0.0073014678208505
2013-04-30,15.539,15.902,15.431,15.813,691538400,13.776,0.029442534748169,0.36328550222662,0.133733849065921,0.0162289760991443
2013-05-01,15.873,15.89,15.514,15.689,506909200,13.668,-0.007839721254355,0.35259772389906,0.101902612060625,0.0114704358765632
2013-05-02,15.778,16.021,15.737,15.912,421828400,13.862,0.014193737196371,0.371796140524493,0.0970243748021526,0.0366437331737961
2013-05-03,16.118,16.187,16.041,16.071,361300800,14,0.00995527340932,0.385452746165265,0.109789932619897,0.0717293117966775
2013-05-06,16.275,16.507,16.225,16.454,496641600,14.334,0.023857142857143,0.41850569025235,0.128128443255155,0.0808324536269038
2013-05-07,16.606,16.634,16.203,16.381,483753200,14.27,-0.004464908608902,0.412172191984166,0.0992989754256219,0.138684966485796
2013-05-08,16.394,16.62,16.279,16.566,472598000,14.432,0.01135248773651,0.428203859475507,0.0784636078314154,0.183144777832432
2013-05-09,16.422,16.536,16.271,16.313,398487600,14.307,-0.008661308203991,0.41583374567046,0.0385452961672474,0.177433956053
2013-05-10,16.356,16.418,16.088,16.177,334852000,14.187,-0.008387502621095,0.403958436417615,0.0379719051799825,0.143743953563367
2013-05-13,16.125,16.354,16.125,16.241,316948800,14.243,0.003947275674914,0.409500247402276,0.0274852113692108,0.127176321620766
2013-05-14,16.209,16.257,15.791,15.852,447118000,13.902,-0.023941585340167,0.375754576942108,-0.00700000000000001,0.102021403091558
2013-05-15,15.684,15.75,15.084,15.316,741613600,13.432,-0.033808085167602,0.329242949035131,-0.0629273057067112,0.0571383598300017
2013-05-16,15.116,15.637,14.961,15.521,603204000,13.612,0.013400833829661,0.347055912914399,-0.0461107217939734,0.0486095062013712
2013-05-17,15.68,15.717,15.393,15.473,427904400,13.57,-0.003085512782839,0.342899554675903,-0.0597283813747228,0.014048722164101
2013-05-20,15.425,15.921,15.361,15.819,451578400,13.873,0.022328666175387,0.372884710539337,-0.0303348011462921,0.00704123112659705
2013-05-21,15.648,15.91,15.507,15.702,456022000,13.771,-0.007352411158365,0.362790697674419,-0.0293226192993584,0.00753585016095992
2013-05-22,15.859,16.012,15.651,15.763,443038400,13.824,0.003848667489652,0.368035625927758,-0.0294179596995016,-0.00274130717068244
2013-05-23,15.57,15.934,15.564,15.791,353021200,13.848,0.001736111111111,0.370410687778328,-0.00388433318946901,-0.0108571428571428
2013-05-24,15.745,15.916,15.727,15.898,276166800,13.943,0.006860196418255,0.379811974270163,0.0380434782608694,-0.0272778010325101
2013-05-28,16.068,16.111,15.745,15.766,386145200,13.826,-0.008391307466112,0.368233547748639,0.0157214222744637,-0.031114225648213
2013-05-29,15.714,15.982,15.693,15.891,330576400,13.936,0.00795602488066,0.379119247897081,0.0269712601326455,-0.0343680709534369
2013-05-30,15.916,16.232,15.875,16.128,353519600,14.144,0.014925373134328,0.399703117268679,0.0195343472933036,-0.0113930243936535
2013-05-31,16.161,16.325,16.053,16.062,384302800,14.086,-0.004100678733032,0.393963384463137,0.0228741558347252,-0.0071191936279692
2013-06-03,16.098,16.156,15.803,16.097,372352400,14.117,0.002200766718728,0.397031172686789,0.0211950231481481,-0.0088464508881555
2013-06-04,16.186,16.23,15.978,16.047,292728800,14.073,-0.003116809520436,0.392676892627412,0.0162478336221836,0.012300388433319
2013-06-05,15.916,16.097,15.847,15.897,290589600,13.941,-0.009379663184822,0.379614052449283,-0.00014344115326681,0.0378945801072066
2013-06-06,15.91,15.964,15.502,15.659,416934000,13.733,-0.014920020084643,0.359030183077684,-0.00672645739910316,0.00888921539817811
2013-06-07,15.589,15.83,15.456,15.779,404535600,13.838,0.007645816646035,0.369421078673924,-0.00703214695752019,0.0197494473102431
2013-06-10,15.883,16.038,15.6,15.675,450153200,13.747,-0.006576094811389,0.360415635823849,-0.0280684389140272,-0.00908239025445101
2013-06-11,15.562,15.813,15.476,15.629,286112400,13.706,-0.002982468902306,0.356358238495794,-0.0269771404231152,-0.00472006390240365
2013-06-12,15.697,15.759,15.411,15.435,265227200,13.537,-0.012330366262951,0.339633844631371,-0.0410852164057519,-0.0207609953703703
2013-06-13,15.447,15.612,15.312,15.57,285832400,13.655,0.008716850114501,0.351311232063335,-0.0297022667519364,-0.0139370306181399
2013-06-14,15.55,15.582,15.303,15.359,271866000,13.47,-0.013548150860491,0.333003463631865,-0.0337852377878201,-0.0339238327476152
2013-06-17,15.409,15.561,15.37,15.428,259414400,13.531,0.00452858203415,0.339040079168728,-0.0147090948809437,-0.0213366121799509
2013-06-18,15.413,15.532,15.365,15.42,195025600,13.523,-0.000591234941985,0.338248391885205,-0.0227634051163462,-0.0296354764638347
2013-06-19,15.407,15.416,15.107,15.107,310940000,13.249,-0.020261776233084,0.311133102424542,-0.0362260856914235,-0.0632777149321266
2013-06-20,14.975,15.213,14.828,14.887,357310800,13.056,-0.014567137142426,0.29203364670955,-0.0474244856267328,-0.0731222490416017
2013-06-21,14.946,15,14.575,14.768,481118400,12.951,-0.008042279411765,0.28164275111331,-0.0432887641279457,-0.0825954522915634
2013-06-24,14.55,14.595,14.216,14.377,480746000,12.608,-0.02648444135588,0.247699158832261,-0.0766752105455876,-0.104100049740638
2013-06-25,14.489,14.564,14.244,14.38,314162800,12.611,0.000237944162436,0.247996041563582,-0.0637713437268003,-0.0954020515027616
2013-06-26,14.425,14.457,14.131,14.217,367724000,12.468,-0.011339306954246,0.233844631370609,-0.0785603429162663,-0.0921138862593752
2013-06-27,14.259,14.335,14.055,14.063,337246000,12.334,-0.010747513634905,0.220583869371598,-0.0879242771574354,-0.108686226333285
2013-06-28,13.977,14.295,13.888,14.162,578516400,12.42,0.006972596075888,0.229094507669471,-0.0625707600573628,-0.0965301520331708
2013-07-01,14.382,14.724,14.329,14.615,391053600,12.817,0.031964573268921,0.2683819891143,-0.0183057598039215,-0.0648621041879468
2013-07-02,14.642,15.058,14.624,14.946,469865200,13.107,0.022626199578685,0.297080653142009,0.0120454018994671,-0.0317647927901309
2013-07-03,15.031,15.107,14.909,15.028,240928800,13.18,0.005569542992294,0.304304799604156,0.0453680203045685,-0.0347857927499084
2013-07-05,15.014,15.117,14.834,14.908,274024800,13.074,-0.00804248861912,0.293814943097476,0.0367139798588534,-0.0293986636971048
2013-07-08,15.004,15.036,14.666,14.823,298138400,13,-0.005660088725715,0.286491835724889,0.042669233237087,-0.0392432192742591
2013-07-09,14.771,15.125,14.656,15.084,352584400,13.228,0.017538461538462,0.309054923305294,0.0724825685098103,-0.0218146860903645
2013-07-10,14.986,15.171,14.938,15.026,281405600,13.178,-0.003779860901119,0.304106877783276,0.0610305958132047,-0.00535889501094422
2013-07-11,15.105,15.295,15.042,15.26,326292400,13.383,0.015556230080437,0.324393864423552,0.0441600998673635,0.025045955882353
2013-07-12,15.273,15.35,15.122,15.232,279563200,13.359,-0.001793319883434,0.322018802572984,0.0192263675898376,0.0315033588139912
2013-07-15,15.179,15.409,15.171,15.266,241917200,13.388,0.002170821169249,0.324888668975754,0.0157814871016693,0.0618654822335025
2013-07-16,15.233,15.383,15.149,15.364,216538000,13.474,0.006423662981775,0.333399307273627,0.030595074193055,0.0684323209896123
2013-07-17,15.347,15.437,15.293,15.368,198990400,13.478,0.000296868042155,0.333795150915388,0.0367692307692307,0.0810073788899583
2013-07-18,15.478,15.531,15.379,15.42,218878800,13.523,0.003338774298857,0.338248391885205,0.0223011793166012,0.0964001945840765
2013-07-19,15.468,15.499,15.155,15.177,268721600,13.31,-0.015750942838128,0.317169717961405,0.010016694490818,0.0716586151368761
2013-07-22,15.338,15.348,15.195,15.225,207796400,13.352,0.003155522163787,0.321326076199901,-0.00231637151610242,0.0417414371537801
2013-07-23,15.214,15.248,14.954,14.964,369395600,13.123,-0.017150988615938,0.298664027709055,-0.0176659929635452,0.00122072175173571
2013-07-24,15.676,15.878,15.545,15.732,591936800,13.797,0.051360207269679,0.365363681345868,0.030549746041231,0.0468133535660091
2013-07-25,15.739,15.764,15.565,15.661,229493600,13.734,-0.004566210045662,0.359129143988125,0.019296422740092,0.0504818724185405
2013-07-26,15.546,15.752,15.512,15.75,200152400,13.812,0.005679335954565,0.366848095002474,0.0247811247959637,0.0624615384615383
2013-07-29,15.743,16.071,15.722,15.992,248057600,14.025,0.015421372719375,0.387926768926274,0.0371219403978407,0.0602509827638342
2013-07-30,16.07,16.327,16.044,16.19,309422400,14.198,0.012335115864528,0.405047006432459,0.0667167543200602,0.077401730156321
2013-07-31,16.25,16.334,16.051,16.162,322957600,14.174,-0.001690378926609,0.40267194458189,0.0615638106650689,0.059104834491519
2013-08-01,16.277,16.314,16.188,16.31,206250800,14.303,0.009101171158459,0.415437902028699,0.0899184637659074,0.0706639718541808
2013-08-02,16.358,16.53,16.309,16.519,274783600,14.487,0.012864434034818,0.433646709549728,0.05001087192868,0.0820884374066329
2013-08-05,16.596,16.81,16.505,16.766,318855600,14.704,0.014978946641817,0.455121227115289,0.070627639434979,0.0912869229627431
2013-08-06,16.715,16.853,16.506,16.616,334857600,14.572,-0.008977149075082,0.44205838693716,0.0550246162757022,0.0811693129544442
2013-08-07,16.564,16.678,16.492,16.607,298858000,14.564,-0.000548998078507,0.441266699653637,0.0384313725490195,0.0769799600680323
2013-08-08,16.566,16.575,16.355,16.465,255777200,14.535,-0.001991211205713,0.438396833250866,0.0237357374278067,0.0920360631104433
2013-08-09,16.38,16.445,16.202,16.23,266865200,14.328,-0.014241486068112,0.417911924789708,0.0108649640186256,0.07309766327142
2013-08-12,16.317,16.738,16.308,16.692,364434000,14.735,0.028405918481296,0.458189015338941,0.0302034538208766,0.122837765754782
2013-08-13,16.819,17.666,16.716,17.485,881941200,15.435,0.047505938242281,0.527461652647204,0.0654379788776145,0.118721461187215
2013-08-14,17.782,18.009,17.622,17.803,756372400,15.717,0.018270165208941,0.55536862939139,0.06889281828074,0.144386194844911
2013-08-15,17.729,17.943,17.467,17.782,490294000,15.698,-0.001208882102182,0.553488372093023,0.0772714795498217,0.136547929336809
2013-08-16,17.863,17.962,17.817,17.94,362306000,15.837,0.008854631163205,0.567243938644235,0.0874073056852513,0.129197860962567
2013-08-19,18.012,18.348,18,18.134,510518400,16.008,0.010797499526426,0.58416625432954,0.101341589267286,0.127482744048457
2013-08-20,18.204,18.235,17.887,17.895,358688400,15.798,-0.01311844077961,0.563384463137061,0.102596314907873,0.114575984196416
2013-08-21,17.985,18.113,17.9,17.942,335879600,15.839,0.002595265223446,0.567441860465116,0.0749236511706821,0.107390058029784
2013-08-22,18.035,18.057,17.793,17.963,244207600,15.857,0.001136435381021,0.569223156853043,0.0273404599935212,0.094567543314696
2013-08-23,17.974,17.977,17.834,17.893,222731600,15.796,-0.003846881503437,0.56318654131618,0.00502640453012648,0.0742655059847659
2013-08-26,17.884,18.221,17.875,17.963,330965600,15.858,0.003925044315017,0.569322117763484,0.0101923811950566,0.0882514411199562
2013-08-27,17.786,17.947,17.368,17.45,424188800,15.404,-0.028629083112625,0.524393864423553,-0.0273410368125276,0.0576764625102995
2013-08-28,17.357,17.707,17.357,17.532,307608000,15.477,0.004739028823682,0.5316180108857,-0.0331709145427286,0.0648090815273479
2013-08-29,17.559,17.732,17.54,17.561,239657600,15.502,0.001615300122763,0.53409203364671,-0.0187365489302443,0.0819374651032942
2013-08-30,17.572,17.605,17.375,17.401,272297200,15.361,-0.009095600567669,0.520138545274617,-0.0301786728960162,0.0424838819138107
2013-09-03,17.611,17.878,17.405,17.449,331928800,15.404,0.002799296920773,0.524393864423553,-0.0285678249353597,-0.00200842241658572
2013-09-04,17.841,17.937,17.724,17.811,345032800,15.723,0.02070890677746,0.555962394854033,-0.00462142314509995,0.000381752242794464
2013-09-05,17.866,17.881,17.63,17.688,236367600,15.615,-0.006868918145392,0.545274616526472,-0.0153234960272418,-0.00528729774493564
2013-09-06,17.802,17.835,17.498,17.794,359525600,15.708,0.0059558117195,0.554477981197427,0.0197351337314984,-0.00814548209888233
2013-09-09,18.036,18.14,17.982,18.078,340687200,15.959,0.015979118920295,0.579317169717961,0.0311429863668669,-0.00306096951524237
2013-09-10,18.078,18.123,17.482,17.666,743195600,15.595,-0.022808446644527,0.543295398317664,0.00599922590633462,-0.0128497278136472
2013-09-11,16.679,16.918,16.6,16.704,898696400,14.746,-0.054440525809554,0.459277585353785,-0.0400364559598985,-0.0690068817475851
2013-09-12,16.732,16.979,16.643,16.882,404051200,14.903,0.01064695510647,0.474814448292924,-0.0325240197351337,-0.060162704168506
2013-09-13,16.762,16.851,16.596,16.604,298835600,14.657,-0.01650674360867,0.450470064324592,-0.0677987661387777,-0.0721068624968346
2013-09-16,16.464,16.486,15.972,16.076,543706800,14.192,-0.031725455413796,0.404453240969817,-0.0911303234069805,-0.105057384285534
2013-09-17,15.998,16.418,15.982,16.262,399380800,14.355,0.011485343855694,0.420583869371598,-0.0861344537815126,-0.068099195014282
2013-09-18,16.542,16.655,16.452,16.596,456862000,14.651,0.020619993033786,0.449876298861949,-0.0819600225578043,-0.0533695160560832
2013-09-19,16.811,16.994,16.759,16.868,404541200,14.891,0.016381134393557,0.47362691736764,-0.0451426739339532,-0.0394142691265643
2013-09-20,17.072,17.091,16.643,16.693,699302800,14.737,-0.010341817205023,0.458386937159822,-0.000610335006103413,-0.0406223553154091
2013-09-23,17.718,17.747,17.236,17.523,762106800,15.469,0.049670896383253,0.530826323602177,0.0379789304166946,0.00421968319916899
2013-09-24,17.674,17.695,17.422,17.468,364344400,15.42,-0.003167625573728,0.525977238990599,0.052057037592959,-0.0192711314634613
2013-09-25,17.471,17.487,17.194,17.198,316957200,15.182,-0.015434500648508,0.502424542305789,0.0697576099210824,-0.0277297470381044
2013-09-26,17.357,17.448,17.282,17.365,237221600,15.33,0.009748386246871,0.517070757050965,0.0679205851619644,-0.0240641711229946
2013-09-27,17.278,17.31,17.169,17.241,228040400,15.22,-0.007175472928898,0.506185056902523,0.0388369394580574,-0.0463061595338053
2013-09-30,17.045,17.202,16.943,17.027,260156400,15.031,-0.012417871222076,0.487481444829292,0.00940165200456655,-0.0361654376402694
2013-10-01,17.087,17.469,17.085,17.427,353883600,15.385,0.023551327257002,0.522513607125185,0.0439709574540272,0.0433337854333378
2013-10-02,17.344,17.564,17.277,17.484,289184000,15.435,0.003249918752031,0.527461652647204,-0.00219794427564801,0.0356975105683419
2013-10-03,17.518,17.584,17.169,17.265,322753200,15.241,-0.012568837058633,0.508263236021771,-0.0116083009079119,0.0398444429282936
2013-10-04,17.281,17.307,17.093,17.251,258868400,15.229,-0.000787349911423,0.507075705096487,0.00309577130812788,0.0730693348365274
2013-10-07,17.377,17.595,17.334,17.42,312292400,15.378,0.009783964803992,0.521820880752103,0.00313111545988254,0.071264367816092
2013-10-08,17.498,17.523,17.162,17.177,290917200,15.163,-0.013981011835089,0.500544285007422,-0.00374507227332455,0.0349464200395877
2013-10-09,17.308,17.421,17.081,17.378,301725200,15.341,0.011739101760865,0.518159327065809,0.0206240436431375,0.0302195957289637
2013-10-10,17.547,17.585,17.394,17.487,278602800,15.437,0.00625774069487,0.527659574468085,0.00337991550211236,0.0474994910768813
2013-10-11,17.392,17.637,17.327,17.601,267738800,15.538,0.006542722031483,0.537654626422563,0.00667314544865572,0.0044605339711683
2013-10-14,17.494,17.771,17.477,17.716,261898000,15.639,0.006500193075042,0.547649678377041,0.0261137720622007,0.0142023346303501
2013-10-15,17.768,17.928,17.697,17.81,320073600,15.722,0.005307244708741,0.555863433943592,0.0323724473044849,0.0355684363061519
2013-10-16,17.885,17.948,17.83,17.897,251101200,15.799,0.004897595725735,0.563483424047501,0.0273767720119651,0.0305936073059361
2013-10-17,17.857,18.028,17.846,18.018,253593200,15.906,0.006772580543073,0.574072241464622,0.0490008573501286,0.045072273324573
2013-10-18,18.071,18.188,18.061,18.175,290542000,16.044,0.008675971331573,0.587728847105393,0.0458249136301416,0.0673940522919301
2013-10-21,18.277,18.725,18.268,18.62,398106800,16.438,0.024557466965844,0.626719445818901,0.0648442054803393,0.0684432889177771
2013-10-22,18.8,18.873,18.144,18.567,534063600,16.391,-0.00285922861662,0.622068283028204,0.0548976702278283,0.0619371558147066
2013-10-23,18.536,18.774,18.536,18.748,313723200,16.551,0.009761454456714,0.637902028698664,0.0583157490888164,0.0859523653303589
2013-10-24,18.75,19.017,18.659,18.997,384764800,16.77,0.013231828892514,0.659574468085106,0.0666581859814273,0.101188521899009
2013-10-25,18.976,19.044,18.754,18.784,337792000,16.583,-0.011150864639237,0.641068777832756,0.0496233938856889,0.0783586942385224
2013-10-28,18.894,18.964,18.686,18.924,550440800,16.706,0.007417234517277,0.653240969816922,0.0502954859801332,0.10176086526413
2013-10-29,19.152,19.259,18.377,18.453,635807200,16.29,-0.024901233089908,0.612073231073726,0.0153328347045623,0.0618603741607457
2013-10-30,18.558,18.84,18.465,18.746,354163600,16.549,0.015899324739104,0.637704106877783,0.00675264630733663,0.0720347217723651
2013-10-31,18.75,18.839,18.617,18.668,275696400,16.48,-0.004169436219711,0.630875804057397,0.00542980904154722,0.0606255631355388
2013-11-01,18.715,18.743,18.423,18.573,274890000,16.396,-0.005097087378641,0.622563087580406,-0.00936499305177918,0.0484046294520111
2013-11-04,18.611,18.815,18.529,18.812,244627600,16.607,0.01286899243718,0.643443839683325,-0.00971973762671441,0.0562905482763008
2013-11-05,18.735,18.889,18.678,18.766,265213200,16.566,-0.002468838441621,0.63938644235527,-0.00102514623409511,0.0485473764162288
2013-11-06,18.72,18.745,18.507,18.604,223375600,16.52,-0.002776771701074,0.634834240475012,-0.0111337244103915,0.0386017854897522
2013-11-07,18.556,18.685,18.299,18.303,262620400,16.253,-0.016162227602906,0.608411677387432,-0.00227133210558617,0.013026676639242
2013-11-08,18.378,18.612,18.307,18.591,279316800,16.508,0.015689411185627,0.633646709549728,-0.00247749108707473,0.00425842559922129
2013-11-11,18.571,18.631,18.372,18.538,227452400,16.461,-0.002847104434214,0.62899554675903,-0.0011529126213593,0.00427063632481239
2013-11-12,18.488,18.712,18.464,18.572,204276800,16.491,0.001822489520685,0.631964374072241,0.00579409612100501,-0.00362515860068868
2013-11-13,18.5,18.652,18.463,18.594,197220800,16.511,0.001212782729974,0.633943592281049,-0.00578069488769795,-0.0154442456768038
2013-11-14,18.672,18.903,18.638,18.863,282419200,16.749,0.01441463266913,0.657496288965858,0.0110467222021007,0.010010251462341
2013-11-15,18.806,18.896,18.732,18.75,317920400,16.649,-0.005970505701833,0.647600197921821,0.00780871670702177,-0.00341194780318443
2013-11-18,18.75,18.828,18.507,18.523,244944000,16.447,-0.012132860832483,0.627610094012865,0.0119362579216145,0.00963781461019031
2013-11-19,18.537,18.692,18.499,18.555,208938800,16.476,0.001763239496565,0.630479960415636,-0.00193845408286897,-0.00441114266723064
2013-11-20,18.544,18.587,18.369,18.393,193916800,16.332,-0.008739985433358,0.616229589312222,-0.0078367049389465,-0.00898058252427181
2013-11-21,18.486,18.615,18.345,18.612,262026800,16.527,0.011939750183689,0.635526966848095,0.00218300891395318,0.00798975359843857
2013-11-22,18.554,18.648,18.519,18.564,223725600,16.484,-0.002601803110062,0.631271647699159,-0.00163527345406078,-0.00740651532486292
2013-11-25,18.608,18.781,18.607,18.705,229311600,16.609,0.007583110895414,0.643641761504206,-0.00835870798256599,0.00259567789448289
2013-11-26,18.718,19.148,18.714,19.05,401382800,16.916,0.01848395448251,0.674022761009401,0.0160369992191722,0.0239709443099274
2013-11-27,19.154,19.5,19.05,19.498,363448400,17.314,0.023528020808702,0.713409203364671,0.0527147808110902,0.0652802559527472
2013-11-29,19.624,19.94,19.565,19.86,318127600,17.635,0.018539909899503,0.745175655616032,0.0703447438698714,0.0682699297310396
2013-12-02,19.928,20.155,19.672,19.687,472544800,17.481,-0.008732633966544,0.729935675408214,0.0703526818515798,0.0619646437032988
2013-12-03,19.939,20.228,19.917,20.226,450968000,17.96,0.027401178422287,0.777337951509154,0.0867066013190536,0.0890788915165848
2013-12-04,20.197,20.328,20.029,20.178,377809600,17.918,-0.002338530066815,0.773181593270658,0.0869934481921861,0.0852159166616195
2013-12-05,20.452,20.541,20.229,20.282,447580000,18.01,0.005134501618484,0.782285997031173,0.0843518574266964,0.0752880769001136
2013-12-06,20.207,20.241,19.985,20.001,344352400,17.76,-0.01388117712382,0.757545769421079,0.0498935918656893,0.0667307345786534
2013-12-09,20.032,20.342,20.032,20.23,320493600,17.963,0.01143018018018,0.777634834240475,0.0374841168996189,0.0921748647169698
2013-12-10,20.128,20.282,20.043,20.198,278269600,17.935,-0.001558759672661,0.774863928748144,0.0170116246101502,0.0885530468560329
2013-12-11,20.25,20.392,19.989,20.049,359718800,17.802,-0.007415667688876,0.761702127659574,0.0183627938905095,0.0900073475385745
2013-12-12,20.076,20.191,20.001,20.019,262290000,17.776,-0.00146051005505,0.759129143988125,-0.0102449888641426,0.0755733042899498
2013-12-13,20.102,20.103,19.774,19.801,332822000,17.582,-0.010913591359136,0.739930727362692,-0.0187520928675075,0.0666100461053141
2013-12-16,19.822,20.094,19.822,19.911,282592800,17.68,0.005573882379706,0.749628896585848,-0.0183231538034426,0.0644831115660183
2013-12-17,19.85,19.98,19.764,19.821,229902400,17.6,-0.004524886877828,0.741712023750619,-0.00900900900900903,0.0404350910380706
2013-12-18,19.632,19.695,19.243,19.67,565863200,17.466,-0.007613636363636,0.728451261751608,-0.0276679841897233,0.00877902275615106
2013-12-19,19.625,19.643,19.419,19.445,320308800,17.266,-0.01145081873354,0.708659079663533,-0.037301366044048,-0.020924298270485
2013-12-20,19.48,19.7,19.458,19.608,436413600,17.411,0.008398007645083,0.723008411677387,-0.0219638242894056,-0.00400434757736978
